id,district,housing_type,house_type,house_build_date,floor_number,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
255919847,ЮЗАО,Новостройка,Монолитный,2020,31,46.36,13.6,17.8,Зюзино,on foot,0,18729440
244751681,СЗАО,Новостройка,Монолитный,2023,29,35.0,17.6,10.3,Шелепиха,on foot,7,19049502
259026576,ЮЗАО,Новостройка,Монолитный,2023,34,42.0,17.9,13.5,Калужская,on foot,11,19559400
250380543,СЗАО,Новостройка,Монолитный,2023,2,42.1,13.3,14.1,Хорошево,on foot,20,19662637
259211924,ЮЗАО,Новостройка,Монолитно-кирпичный,2019,14,58.5,23.5,16.3,Улица Новаторов,on foot,0,19735027
256183540,САО,Новостройка,Монолитный,2021,9,40.7,21.0,9.2,Аэропорт,on foot,12,20620114
248589075,ЦАО,Новостройка,Монолитный,2021,9,57.2,29.5,12.9,Бауманская,on foot,2,24589307
253691141,ЦАО,Новостройка,Панельный,2022,3,45.8,23.6,10.4,Курская,on foot,6,25767000
255642447,ЦАО,Новостройка,Монолитный,2021,4,66.2,34.2,15.0,Бауманская,on foot,2,26829933
234649190,ЦАО,Новостройка,Монолитный,2020,59,45.5,23.5,10.3,Выставочная,on foot,3,30166500
257403437,СЗАО,Новостройка,Панельный,2024,4,47.0,17.0,19.3,Мневники,on foot,0,31273800
248429782,ЗАО,Новостройка,Панельный,2020,4,47.7,24.6,10.8,Выставочная,on foot,14,36000000
247590883,ЦАО,Новостройка,Монолитный,2021,2,47.73,24.6,7.8,Парк Культуры,on foot,10,38470380
248141971,ЦАО,Новостройка,Панельный,2016,10,61.1,17.1,22.7,Маяковская,on foot,7,39531700
247590860,ЦАО,Новостройка,Монолитный,2021,5,45.89,23.7,10.4,Парк Культуры,on foot,10,44559190
259630117,ЦАО,Новостройка,Монолитный,2022,12,65.67,17.1,26.7,Улица 1905 года,on foot,6,51550950
260485080,ЦАО,Новостройка,Панельный,2015,26,86.4,44.6,19.5,Выставочная,on foot,1,43199244
255055584,НАО,Новостройка,Панельный,2023,14,38.0,19.6,8.6,Ольховая,transport,9,6099000
251837309,ЮВАО,Новостройка,Монолитный,2022,3,23.4,13.5,5.3,Некрасовка,on foot,18,6603568
258675077,НАО,Новостройка,Панельный,2022,22,38.3,14.7,8.7,Филатов Луг,transport,5,7426835
260302052,НАО,Новостройка,Панельный,2023,17,32.1,9.1,14.5,Саларьево,transport,6,7883760
260302068,НАО,Новостройка,Панельный,2023,9,35.7,10.1,17.0,Филатов Луг,transport,3,8100330
256887770,СВАО,Новостройка,Панельный,2021,3,44.4,14.8,9.3,Свиблово,transport,6,8214000
256186918,НАО,Новостройка,Монолитно-кирпичный,2021,2,42.5,11.8,22.0,Бульвар Адмирала Ушакова,transport,7,8888223
260437640,НАО,Новостройка,Монолитно-кирпичный,2022,11,40.6,16.5,9.2,Ольховая,transport,17,9050800
245934175,НАО,Новостройка,Панельный,2022,2,40.4,20.9,11.2,Румянцево,on foot,15,9759626
253735352,ЮВАО,Новостройка,Монолитный,2022,13,42.6,12.7,19.7,Окская,on foot,7,9849120
258692189,СВАО,Новостройка,Монолитный,2023,17,37.5,10.8,18.2,Бутырская,on foot,12,11730000
253742396,ВАО,Новостройка,Монолитный,2022,3,40.0,12.5,17.8,Преображенская площадь,on foot,16,12296000
257998197,СЗАО,Новостройка,Монолитный,2021,47,29.9,11.6,8.8,Народное ополчение,on foot,8,12857000
257998009,СЗАО,Новостройка,Панельный,2022,4,45.3,15.2,14.9,Народное ополчение,on foot,11,14088300
255463750,САО,Новостройка,Монолитный,2021,18,42.9,22.1,9.7,Ховрино,on foot,1,14691003
258460059,ЮАО,Новостройка,Панельный,2022,3,43.9,22.7,17.8,Технопарк,transport,4,14400000
254623696,ЮАО,Новостройка,Панельный,2021,16,36.0,16.3,10.2,Технопарк,on foot,8,14500000
260270865,СВАО,Новостройка,Панельный,2023,6,35.4,16.8,10.4,Телецентр,on foot,4,15280000
257998190,СЗАО,Новостройка,Монолитный,2021,45,43.1,17.8,15.8,Народное ополчение,on foot,8,18102000
236880665,САО,Новостройка,Монолитно-кирпичный,2022,2,44.6,18.0,12.0,Зорге,on foot,15,20190420
260158748,САО,Новостройка,Монолитно-кирпичный,2021,19,47.4,24.5,10.7,Аэропорт,on foot,9,20115001
229475670,ЮЗАО,Новостройка,Монолитно-кирпичный,2020,18,62.9,28.7,14.6,Улица Новаторов,on foot,0,21594106
256183568,САО,Новостройка,Панельный,2021,6,40.9,21.1,9.3,ЦСКА,on foot,11,25367472
260485107,ЦАО,Новостройка,Панельный,2015,59,80.6,41.6,18.2,Выставочная,on foot,1,47682960
259448160,НАО,Новостройка,Панельный,2022,7,36.2,10.3,17.3,Филатов Луг,transport,13,6298800
259448160,НАО,Новостройка,Панельный,2022,7,36.2,10.3,17.3,Филатов Луг,transport,13,6298800
248903109,НАО,Новостройка,Панельный,2023,2,38.7,20.0,8.8,Ольховая,transport,13,7159500
253904345,ВАО,Новостройка,Панельный,2022,33,40.2,14.2,15.2,Черкизовская,on foot,13,9398760
253740863,ВАО,Новостройка,Панельный,2022,6,35.6,10.1,17.0,Черкизовская,on foot,12,10224320
259346164,ЮАО,Новостройка,Панельный,2022,5,27.37,20.0,5.0,Павелецкая,on foot,12,12100000
258639994,ЗАО,Новостройка,Монолитный,2022,5,41.06,20.3,12.5,Давыдково,on foot,0,14757796
259785149,САО,Новостройка,Монолитно-кирпичный,2022,5,43.6,17.7,11.6,Зорге,on foot,15,19781320
256304797,САО,Новостройка,Монолитный,2023,4,26.7,13.8,6.0,Зорге,on foot,15,9477500
258639997,ЗАО,Новостройка,Монолитный,2022,29,42.63,21.2,13.1,Давыдково,on foot,0,17245183
252166761,ЮВАО,Новостройка,Монолитный,2023,11,40.0,16.2,9.0,Некрасовка,on foot,16,7753368
257984747,НАО,Новостройка,Панельный,2022,16,37.76,12.3,15.5,Рассказовка,on foot,5,7868957
258316517,ЮАО,Новостройка,Панельный,2022,2,48.71,17.8,15.2,Пражская,transport,7,7998000
258842135,ЮВАО,Новостройка,Монолитный,2022,11,44.08,14.0,18.5,Депо,on foot,19,8419280
258601007,ЮАО,Новостройка,Панельный,2022,13,40.21,18.3,9.2,Царицыно,transport,7,8600000
254843681,САО,Новостройка,Монолитный,2023,13,39.73,12.0,19.5,Улица 800-летия Москвы,on foot,0,10154988
258893580,СВАО,Новостройка,Монолитный,2022,5,36.37,10.6,17.5,Савеловская,on foot,11,11140131
258238583,ЮВАО,Новостройка,Панельный,2022,18,40.4,13.4,17.8,Волгоградский проспект,on foot,11,11100000
247516397,САО,Новостройка,Панельный,2022,26,32.5,13.1,10.1,Хорошево,on foot,9,11200000
244157914,ЮВАО,Новостройка,Монолитный,2021,14,38.5,14.6,15.0,Стахановская,on foot,4,11451132
260093459,ЮЗАО,Новостройка,Панельный,2022,7,47.5,14.9,25.2,Теплый Стан,on foot,10,11600000
258144771,СЗАО,Новостройка,Панельный,2022,6,37.0,15.5,16.1,Шелепиха,on foot,14,12600000
260323095,ЮВАО,Новостройка,Панельный,2022,8,45.6,14.1,23.1,Стахановская,on foot,3,12800000
259980518,ЗАО,Новостройка,Панельный,2021,3,37.0,12.0,10.0,Мичуринский проспект,transport,4,12900000
257110797,ЮАО,Новостройка,Панельный,2022,4,47.0,15.0,22.0,Варшавская,on foot,9,12999000
251052874,СЗАО,Новостройка,Панельный,2011,10,40.9,21.1,9.3,Панфиловская,on foot,6,13537000
254878679,ЗАО,Новостройка,Панельный,2022,14,41.0,16.4,20.5,Раменки,transport,7,14400000
253562380,ЮВАО,Новостройка,Монолитный,2021,15,42.7,21.9,6.1,Дубровка,on foot,3,15799000
256140972,ЮАО,Новостройка,Панельный,2022,7,52.0,15.3,21.4,ЗИЛ,on foot,23,16000000
258593091,ЦАО,Новостройка,Панельный,2021,4,26.24,13.5,5.9,Пушкинская,on foot,7,19900000
259383041,ЦАО,Новостройка,Монолитный,2021,15,35.0,18.1,7.9,Чкаловская,on foot,2,20710000
260288203,САО,Новостройка,Панельный,2022,2,32.7,18.2,4.0,Белорусская,on foot,7,21500000
259767642,ЦАО,Новостройка,Панельный,2021,5,28.36,14.6,6.4,Пушкинская,on foot,7,21837200
254387320,ЦАО,Новостройка,Монолитный,2021,20,39.0,20.1,8.8,Чкаловская,on foot,2,22800000
260031102,ЦАО,Новостройка,Панельный,2022,2,50.4,26.0,11.4,Китай-город,on foot,2,41500000
255823285,ЦАО,Новостройка,Монолитный,2021,5,62.0,32.0,14.0,Китай-город,on foot,12,49880000
253597033,ЦАО,Новостройка,Панельный,2020,1,63.0,32.5,14.2,Третьяковская,on foot,9,60000000
259224176,СВАО,Новостройка,Панельный,2022,3,34.66,15.7,10.9,Телецентр,on foot,12,13000000
255054227,НАО,Новостройка,Панельный,2023,1,33.0,17.0,7.5,Ольховая,transport,9,5263500
254927750,НАО,Новостройка,Панельный,2022,6,22.0,9.0,5.0,Прокшино,on foot,5,5350000
254927753,НАО,Новостройка,Панельный,2022,17,22.0,9.0,5.0,Прокшино,on foot,5,5350000
260302154,НАО,Новостройка,Панельный,2023,1,33.8,9.8,16.7,Филатов Луг,transport,13,5485740
256187585,НАО,Новостройка,Монолитно-кирпичный,2022,3,22.6,11.1,5.1,Улица Горчакова,transport,8,5694010
260186813,НАО,Новостройка,Монолитно-кирпичный,2023,2,23.7,11.9,5.1,Прокшино,on foot,10,5713501
255837160,НАО,Новостройка,Панельный,2022,6,36.1,10.3,17.3,Саларьево,transport,15,5790000
248903998,НАО,Новостройка,Панельный,2023,1,37.4,19.3,8.5,Ольховая,transport,13,5946600
255054508,НАО,Новостройка,Панельный,2023,7,38.0,19.6,8.6,Ольховая,transport,9,6099000
254927752,НАО,Новостройка,Панельный,2022,6,29.0,13.0,6.2,Коммунарка,transport,10,6100000
251527454,НАО,Новостройка,Панельный,2021,7,36.5,10.9,14.8,Силикатная,transport,5,6150000
259898188,ВАО,Новостройка,Монолитный,2024,4,18.2,9.4,4.1,Бульвар Рокоссовского,on foot,10,6450080
256183953,НАО,Новостройка,Монолитно-кирпичный,2023,13,22.4,9.9,5.6,Прокшино,on foot,12,6357418
249156392,НАО,Новостройка,Панельный,2022,9,36.54,18.9,14.8,Силикатная,transport,6,6550000
258248450,НАО,Новостройка,Панельный,2022,8,41.56,21.5,12.0,Щербинка,transport,5,6600000
254699188,СВАО,Новостройка,Панельный,2021,25,34.4,14.8,8.4,Ростокино,transport,13,6900000
259330871,НАО,Новостройка,Панельный,2021,4,36.5,13.4,12.6,Силикатная,transport,4,7100000
259345444,НАО,Новостройка,Панельный,2021,4,35.5,12.0,11.1,Улица Горчакова,transport,7,7100000
256520806,САО,Новостройка,Панельный,2022,19,22.1,11.4,5.0,Речной вокзал,on foot,5,7500000
260454340,НАО,Новостройка,Панельный,2022,11,34.0,17.5,7.7,Прокшино,transport,17,7270000
251838651,НАО,Новостройка,Панельный,2022,17,39.3,15.0,8.9,Филатов Луг,transport,5,7562126
257116540,НАО,Новостройка,Панельный,2022,6,37.0,12.0,17.0,Рассказовка,on foot,2,7595000
249495125,НАО,Новостройка,Панельный,2022,10,37.3,16.8,11.8,Коммунарка,transport,2,7600000
